,Group,Distance,Age_shield,Sample_Name,Sr,Nd,Hf,Sr_m,Nd_m,Hf_m,X_OC,X_SED,X_RC,Fd,P0,F_per,F_tot,dT_RC,Tp,d_rho_RC,d_rho_per,d_rho_c,d_rho_T,d_rho,v_p,Q_p,Q_v
158,HAWAII - MAUNA KEA,54,0.34,s_SR0502-4.85 [7011],0.703641,5.540058132,11.95254345,0.7036411502391083,5.571125008844268,11.897165152161506,0.050595360206349346,0.005384763732616977,0.05771731930217096,0.004500226044238698,4.518363493718375,0.04287922520323629,0.06389111234979875,15.230162525918448,1555.9202163099596,10.389117474390773,-0.9095840455226013,9.479533428868171,-20.386101414686006,-10.906567985817835,20.425474131240414,99.63550632376571,7.243867925603667
159,HAWAII - MAUNA KEA,54,0.34,s_SR0518-0.80 [7011],0.703603,5.481536391,11.84645579,0.7036037083606389,5.579715646491148,11.81795671465596,0.05373255111783594,0.005577570211369714,0.059182524857020594,0.0036530180814941934,4.4828550535581035,0.03809236603069763,0.06952373178108956,15.696740169082515,1555.695390454352,10.652854474263707,-0.7371985867138073,9.9156558875499,-20.36384365498085,-10.448187767430952,19.567034216401193,95.44803459047961,7.551200598093858
160,HAWAII - MAUNA KEA,54,0.34,s_SR0545-8.35 [7011],0.703503,6.63246396,11.95254345,0.7035030356034366,6.632904304388719,11.952268140754537,0.034338999307881146,0.0033664854245997484,0.03961683032473747,0.00847338238828372,4.23825083306493,0.01954621714444376,0.04393977632195585,11.32063865061565,1532.5519673217618,7.131029458452745,-1.7455353278070844,5.385494130645661,-18.07264476485442,-12.68715063420876,23.760092763842025,115.90178311720179,5.795139587621643
161,HAWAII - MAUNA KEA,54,0.34,s_SR0548-8.00 [7011],0.7036,5.364492909,11.77573068,0.7036004687357246,5.387311632607105,11.752330994488304,0.05458836183810814,0.005637009561047011,0.05999625768070968,0.004024356028652707,4.51206875458255,0.041983601524489614,0.0666892119580951,15.8144108618481,1556.182105535196,10.799326382527742,-0.81143413651845,9.987892246009292,-20.412028447984394,-10.424136201975102,19.521991208493198,95.22831470195108,7.226660058545854
162,HAWAII - MAUNA KEA,54,0.34,s_SR0560-7.50 [7011],0.703591,5.735130601,12.55370688,0.7035917525310299,5.767886120014548,12.533448137697512,0.04700654617266635,0.0050434268782178545,0.05254191514782641,0.004921246314733295,4.5680018789715575,0.05059183573427923,0.07349199802224354,15.08861879685014,1556.891472789116,9.457544726608754,-1.0001437035110288,8.457401023097725,-20.48225580612249,-12.024854783024766,22.519766128260873,109.85146714661845,9.186749158870157
163,HAWAII - MAUNA KEA,54,0.34,s_SR0574-1.90 [7011],0.703565,5.735130601,12.09399367,0.7035655895860389,5.750189147044126,12.072316515560773,0.04974180610765268,0.005527487452496732,0.05593588798724179,0.0031941084634034586,4.521628229882689,0.0433428972546111,0.07752123786677723,15.1225940674443,1555.1703538237464,10.068459837703523,-0.646812560002628,9.421647277700895,-20.311865028550894,-10.890217750849999,20.394853930476113,99.48614091920847,8.776052766320944
164,HAWAII - MAUNA KEA,54,0.34,s_SR0582-10.00 [7011],0.70354,5.637594366,12.55370688,0.7035403454460765,5.73710306017201,12.45478519099268,0.05316357931009749,0.005594221126662101,0.058492330973103135,0.0019182082598177162,4.586401781465471,0.05373765067169113,0.07726745324257615,15.740082524267741,1557.7826088929442,10.528619575158565,-0.38738867039925584,10.14123090475931,-20.57047828040147,-10.429247375642161,19.531563252205988,95.275007151573,8.377058147893763
165,HAWAII - MAUNA KEA,54,0.34,s_SR0594-8.70 [7011],0.703567,5.637594366,12.27080644,0.7035670809705112,5.791388691959332,12.17709172612634,0.0542348345225567,0.0054859817582718975,0.0605982987489332,0.00272460664543186,4.553130611685196,0.04817411793651613,0.08308696816957328,16.33438145061237,1558.2386685502486,10.907693774807976,-0.5490127753021308,10.358680999505845,-20.61562818647461,-10.256947186968764,19.20888493111244,93.70098161388988,8.859169163267735
166,HAWAII - MAUNA KEA,54,0.34,s_SR0603-8.90 [7011],0.70351,5.87168133,12.97805753,0.7035131170872222,6.080586247580708,12.822393628942532,0.05242499313052705,0.005666609506878336,0.05768109368898591,0.0016050684000371736,4.669808675527295,0.06957346501791992,0.10199466735584803,16.146647193846103,1559.2723226312505,10.382596864017465,-0.32442831119500204,10.058168552822464,-20.717959940493802,-10.659791387671339,19.96331875585641,97.38111141813134,11.302333936984747
167,HAWAII - MAUNA KEA,54,0.34,s_SR0604-2.50 [7011],0.703533,5.910695823,12.55370688,0.7035332748650445,5.956041983604744,12.508138724857808,0.04617814352985049,0.005118812448143689,0.05372301914833415,0.0036694506121547265,4.5524995264456685,0.048054477729994764,0.07174387014716327,15.500708325804482,1555.0742076127556,9.670143446700147,-0.7448119207072984,8.925331525992847,-20.3023465536628,-11.377015027669954,21.30651240982301,103.93321292353244,8.485063474303159
168,HAWAII - MAUNA KEA,54,0.34,s_SR0622-7.10 [7011],0.703574,5.637594366,12.16471878,0.7035741036860141,5.653859057270911,12.08283834101254,0.04420238606919312,0.005087194055984755,0.05328028853174122,0.0028970718961175168,4.4980808333615565,0.04006916849179927,0.0692186212884153,13.749155185639435,1553.3381971733788,9.59045193571342,-0.5883123824281654,9.002139553285254,-20.130481520164505,-11.128341966879251,20.84080539943059,101.66149313476106,8.007470929862942
169,HAWAII - MAUNA KEA,54,0.34,s_SR0630-6.20 [7011],0.703598,5.130405946,11.81109323,0.7035984924090841,5.223688424355879,11.69587377823132,0.052190724843327124,0.005105352261287949,0.05847525723919189,0.004259206138716909,4.547614672025805,0.047369997275358254,0.07245068536244062,15.816119047269938,1558.9929179233895,10.52554630305454,-0.8601767383038886,9.665369564750652,-20.690298874415564,-11.024929309664913,20.64713745938557,100.71678051065834,8.303482503150278
170,HAWAII - MAUNA KEA,54,0.34,s_SR0641-1.00 [7011],0.703592,5.559565379,11.63428046,0.7035920728152698,5.565086594240365,11.628258304097006,0.05023206433887592,0.005251061233823234,0.0572630544357411,0.0052956479514603885,4.420486691514441,0.031071600016033984,0.057243940139732996,15.078137521742022,1549.737553830958,10.307349798433398,-1.0708704380395575,9.23647936039384,-19.77401782926484,-10.537538468870999,19.734367372279834,96.26428608131879,6.27062248245151
171,HAWAII - MAUNA KEA,54,0.34,s_SR0655-4.00 [7011],0.703558,7.276203109,11.95254345,0.7035580269876434,7.275251246240686,11.953854308295309,0.026961098607003502,0.0021700286116725577,0.028908157279842108,0.013939985075505614,3.9418826097761546,0.0139848862141089,0.03337644201378285,8.324392893903315,1510.3233880154467,5.203468310371579,-2.903687742912581,2.299780567458998,-15.872015413529219,-13.57223484607022,25.417650365541594,123.9873526293213,4.7090507110577455
172,HAWAII - MAUNA KEA,54,0.34,s_SR0664-5.10 [7011],0.703591,5.462029144,11.42210513,0.703591082930394,5.480199075256021,11.399559240981542,0.04771414431071694,0.004964941233519383,0.05439331622082208,0.006912287293817028,4.386248538766252,0.027940919010488733,0.05484191039166623,15.120657526267856,1549.936709296792,9.790796919747974,-1.4020374364929649,8.38875948325501,-19.793734220382415,-11.404974737127406,21.358874465694555,104.18863514361861,6.502028453393765
173,HAWAII - MAUNA KEA,54,0.34,s_SR0675-6.90 [7011],0.703639,5.579072625,11.66964302,0.7036390063637824,5.593410125112259,11.66257068163595,0.051897898095658423,0.005764676389597002,0.059398675856757635,0.006190849618104788,4.500965777882495,0.04043627951345171,0.07293764490607346,16.06398138812782,1553.4631559388054,10.691761654216375,-1.2490595292234452,9.44270212499293,-20.14285243794173,-10.7001503129488,20.038901669316573,97.74980503100129,8.113039268159994
174,HAWAII - MAUNA KEA,54,0.34,s_SR0683-5.75 [7011],0.703619,5.403507403,11.84645579,0.7036193088634437,5.449028535716762,11.8001378398971,0.0552561608304361,0.005660811496591104,0.06094633174984247,0.0027427655531309493,4.552715509799777,0.04808892563251567,0.08356331933633657,16.33993596927437,1558.0390587048164,10.970339714971646,-0.552467069543916,10.41787264542773,-20.595866811776823,-10.177994166349093,19.061024221643855,92.97971675812035,8.841375661641754
175,HAWAII - MAUNA KEA,54,0.34,s_SR0694-9.00 [7011],0.70345,5.793652342,12.34153155,0.7034500298046538,5.8579214555889765,12.216756895381486,0.04979172002292723,0.0041330248618577006,0.055331663530484076,0.0034344169956397217,4.399881654029913,0.029113967295200716,0.056009670695432404,13.953465002526213,1551.4870271411633,9.959699435487133,-0.695920580357919,9.263778855129214,-19.947215686975163,-10.683436831845949,20.00760119272731,97.5971212395207,6.220366431302608
176,HAWAII - MAUNA KEA,54,0.34,s_SR0705-0.15 [7011],0.703679,5.091391452,10.78557915,0.7036790372927427,5.098055923054159,10.782441350945895,0.048634501428577684,0.004969438809758981,0.05365241332180941,0.009839490854423762,4.365271719342606,0.02628905642275507,0.051508457938644045,15.347980539950662,1549.2537079745243,9.657434397925693,-1.9973335719964889,7.660100825929204,-19.72611708947791,-12.066016263548706,22.596852041697485,110.2274923965753,6.460772039348613
177,HAWAII - MAUNA KEA,54,0.34,s_SR0714-11.55 [7011],0.703524,5.618087119,11.5281928,0.7035240024419768,5.619632025059081,11.514618984218437,0.04528599248226654,0.004241353852027171,0.051873127447780554,0.005939697000505383,4.369277403332386,0.02673455271196022,0.054199155091446446,14.46837641582737,1543.1472991636265,9.3371629406005,-1.2079752701438495,8.12918767045665,-19.121582617199024,-10.992394946742374,20.58620813779561,100.41956715014722,6.193366824419405
178,HAWAII - MAUNA KEA,54,0.34,s_SR0720-18.25 [7011],0.703608,5.364492909,11.38674258,0.7036080155144555,5.369648541653405,11.35572419097091,0.05028684827870786,0.004778543313983934,0.05648051875460515,0.007503095712281147,4.3467606700134285,0.024991721907639687,0.05445273687491409,15.65081601183827,1547.8218506308926,10.166493375828926,-1.5185134909629088,8.647979884866018,-19.58436321245837,-10.936383327592353,20.481311356380473,99.90788042694675,6.190637872842209
179,HAWAII - MAUNA KEA,54,0.34,s_SR0723-13.70 [7011],0.70359,5.403507403,12.16471878,0.7035901464914752,5.439971690206379,12.118108928467464,0.05176563143079864,0.005657295701144833,0.058123844376352825,0.0018701254844516989,4.585832496548613,0.053630333126722225,0.08674710252612569,15.453563861262616,1559.0705288942,10.462291987743509,-0.3778260060923584,10.08446598165115,-20.697982360525792,-10.613516378874642,19.876656389076235,96.95837220836425,9.570976179514917
180,HAWAII - MAUNA KEA,54,0.34,s_SR0732-1.10 [7011],0.703628,5.130405946,11.24529236,0.7036281531472688,5.204552101471181,11.178260216396241,0.05010664486312638,0.0049044722792737135,0.058381932263672304,0.0074886729940617305,4.381763216547217,0.027624018024820292,0.05663846093714409,15.592251010941325,1546.2042112073173,10.508747807461015,-1.512540270936901,8.996207536524114,-19.42421690952441,-10.428009373000297,19.52924476017727,95.26369754251793,6.139808413643579
181,HAWAII - MAUNA KEA,54,0.34,s_SR0741-7.90 [7011],0.70365,5.052376958,11.38674258,0.7036512422210891,5.168834945433825,11.334821274798397,0.05409178103491025,0.0056094513506671235,0.05983888615963992,0.0031673984859041165,4.517262104367674,0.04270843437751411,0.06530291266597163,16.17974238684865,1554.3603906111377,10.770999508735185,-0.6387520185797931,10.132247490155391,-20.23167867050264,-10.099431180347247,18.913893956620033,92.26201501190839,6.856009799565661
182,HAWAII - MAUNA KEA,54,0.34,s_SR0750-12.45 [7011],0.703653,4.818289995,10.96239192,0.7036530706809161,4.822148382537872,10.85706962724434,0.047958126409700444,0.004918716424193073,0.054239053023069216,0.0067933495265363,4.407178031571217,0.029852068949308856,0.05877827418614738,14.582618304486047,1552.8324944663714,9.76302954415246,-1.378137764152204,8.384891780000256,-20.08041695217077,-11.695525172170512,21.903008092561468,106.84292013462165,7.146255206869223
183,HAWAII - MAUNA KEA,54,0.34,s_SR0756-13.25 [7011],0.703629,4.954840723,10.92702937,0.70362902138819,4.970172292079376,10.898750613660063,0.05066361882719534,0.0052946005962024095,0.05728135499180785,0.005837980327652171,4.382037798346329,0.027595591430145273,0.06032423799331369,15.889821624192884,1551.8304092806943,10.310643898525413,-1.1805163879227438,9.13012751060267,-19.98121051878874,-10.85108300818607,20.32156362733453,99.12863066435641,6.80466726099592
184,HAWAII - MAUNA KEA,54,0.34,s_SR0762-4.60 [7011],0.703652,5.091391452,11.31601747,0.7036523185553998,5.111471469077275,11.261076053521007,0.04933283625205424,0.005254352118698263,0.05630049112762824,0.006411552784247557,4.440968261538984,0.03314955891633528,0.059932607879098355,15.639289277290109,1552.7351290854826,10.134088402973084,-1.2978492413179952,8.83623916165509,-20.070777779462784,-11.234538617807694,21.039687114483744,102.63163856446018,6.999393025945298
185,HAWAII - MAUNA KEA,54,0.34,s_SR0768-11.20 [7011],0.703579,5.793652342,11.42210513,0.7035790124215883,5.794240140840353,11.420613651457867,0.043781037951992896,0.00455787960237103,0.049044896240680674,0.007951323435879771,4.2715210953391285,0.0208690575983659,0.05058751217653304,13.939627703607933,1538.404343644478,8.828081323322522,-1.62190991884156,7.206171404480962,-18.652030020803334,-11.445858616322372,21.43544049617888,104.56212440342672,6.019129154078031
186,HAWAII - MAUNA KEA,54,0.34,s_SR0776-17.70 [7011],0.703577,5.501043638,11.81109323,0.7035770758504594,5.516165652179009,11.79553765703035,0.051408866488622695,0.005472487578412805,0.0588123328616446,0.003097477560571666,4.523198559254066,0.043568431197593224,0.07072127407384954,15.444169107544711,1555.139472924433,10.586219915096027,-0.6253334971986639,9.960886417897363,-20.30880781951887,-10.347921401621505,19.379258550973038,94.53206449451004,7.60755604766004
187,HAWAII - MAUNA KEA,54,0.34,s_SR0778-3.20 [7011],0.703598,5.754637848,11.74036812,0.7035980237077084,5.756150917263316,11.736666724742694,0.04923170499766363,0.005311206921774902,0.05514819297501769,0.0074745585668893715,4.452721011423221,0.03447178702386556,0.05731611890591068,15.757355138400108,1551.175147874244,9.926674735503184,-1.5148741111731694,8.411800624330015,-19.916339639550156,-11.504539015220141,21.54533528354516,105.09819141030393,6.854692219899367
188,HAWAII - MAUNA KEA,54,0.34,s_SR0791-9.50 [7011],0.703601,5.286463921,11.70500557,0.7036010501018978,5.329796703985935,11.669382759792438,0.044587076536474826,0.00481588521536052,0.049616241225723064,0.004897692450949606,4.465588040808082,0.035931317611842734,0.05986480976245314,14.783719012062448,1553.4218430182086,8.930923420630151,-0.998430438903159,7.932492981726992,-20.138762458802653,-12.206269477075661,22.859513805548705,111.50875704017945,7.596202323893529
189,HAWAII - MAUNA KEA,54,0.34,s_SR0796-6.70 [6456],0.703606,5.16942044,11.70500557,0.703606552334452,5.20845405748653,11.646405427735232,0.05200257596528565,0.005184288241449137,0.05958530091042177,0.0048472852323469,4.515981592915255,0.04263778935729233,0.06853271957257817,15.927927930786726,1556.5489165177569,10.725354163875918,-0.9777893017418668,9.747564862134052,-20.44834273525793,-10.70077787312388,20.04007694408115,97.75553802380652,7.623515339438523
190,HAWAII - MAUNA KEA,54,0.34,s_SR0800-13.20 [7011],0.70362,5.071884205,11.59891791,0.7036207339968235,5.210277068151566,11.376836762753413,0.053245960445870044,0.005107033629863103,0.059227047071806725,0.003642961402139576,4.422281145383938,0.03124963970467922,0.05904762919739072,15.92466058291259,1553.7849215351162,10.66086847292521,-0.7351343046964232,9.925734168228788,-20.1747072319765,-10.248973063747714,19.193951246402218,93.62813506806079,6.29107380220994
191,HAWAII - MAUNA KEA,54,0.34,s_SR0814-14.40 [7011],0.703641,5.598579872,11.5281928,0.7036410091774277,5.6002107280594045,11.526472486905323,0.04923872161556135,0.005603673465926273,0.057453733353614374,0.00547893607242532,4.433460955004613,0.03234730258102818,0.06088406914951476,15.532956051471682,1550.0857088642656,10.341672003650586,-1.1077103337854903,9.233961669865096,-19.808485177562297,-10.5745235076972,19.803631778348716,96.60215800167398,6.692778325389204
192,HAWAII - MAUNA KEA,54,0.34,s_SR0826-20.60 [7011],0.703588,5.110898699,10.99775448,0.7035880720617403,5.1275707883624575,10.97953726329078,0.04888548903566339,0.0050714095520600615,0.05717364822858937,0.006314364632957804,4.373466081348468,0.026967228967778988,0.056466565931841524,15.536841391922636,1549.3708615060505,10.291256681146086,-1.2769934400035732,9.014263241142512,-19.737715289098997,-10.723452047956485,20.082540418575864,97.96267494285,6.29459733917793
193,HAWAII - MAUNA KEA,54,0.34,s_SR0836-5.80 [7011],0.703637,4.935333476,11.59891791,0.7036379972294619,5.01833167749179,11.470630948400178,0.055074671025547355,0.005721790763288682,0.06150798618910393,0.0039016811541637865,4.57454094373573,0.05169058523527208,0.07408833690994404,16.79218787964208,1559.7093443724493,11.071437514038706,-0.785433921476317,10.28600359256239,-20.761225092872483,-10.475221500310093,19.61766213274589,95.69499767425967,8.067798156326429
194,HAWAII - MAUNA KEA,54,0.34,s_SR0842-2.35 [7011],0.703617,5.032869711,11.35138002,0.7036173940711602,5.083004729877889,11.254327548145623,0.05132811565753029,0.005452859462733729,0.05915221783637957,0.0056418915657757,4.486523450811289,0.03851671851151037,0.06367359209403833,15.777453157505215,1554.442436504042,10.647399210548322,-1.1386005702931223,9.5087986402552,-20.239801213900158,-10.731002573644957,20.096680803280538,98.03165176956209,7.102996704608171
